X_PS,Y_PS,Surface,Bouguer_HP,Magnetics_merged,Magnetics_10km_LP30,Lon,Lat
-107650.494382687,1585398.1904264,2670.16186523438,-0.206891287946124,-62.1789728800456,-63.0645713806152,-3.88449157005307,-75.4504685986351
-97864.0858024429,1585398.1904264,2677.54809570313,-6.99699819232766,-60.0301691691081,-64.6542358398438,-3.53229458389089,-75.4562045675761
-88077.6772221976,1585398.1904264,2692.64111328125,-11.8759649786049,-22.2840437359281,-16.8540306091309,-3.17983011986423,-75.4613962847654
-78291.2686419544,1585398.1904264,2701.84399414063,-10.8617176402086,-30.1027692159017,18.3426723480225,-2.82712457816127,-75.4660431426558
-68504.86006171,1585398.19042641,2716.6865234375,-3.36003829447274,11.1346326933966,8.90604591369629,-2.47420446817045,-75.4701445967312
-58718.4514814655,1585398.1904264,2726.56298828125,-1.32511728644088,-2.17859019173495,-29.0642356872559,-2.12109639666145,-75.4737001658125
-48932.042901221,1585398.1904264,2736.06787109375,-2.73552863909463,-128.251861572266,-81.8136291503906,-1.76782705585607,-75.476709432327
-39145.6343209776,1585398.1904264,2760.5927734375,-3.23121462939461,-100.141780429416,-114.162986755371,-1.41442321140216,-75.4791720425447
-29359.2257407328,1585398.1904264,2781.96118164063,-4.48235790381246,-88.9511337280274,-99.4042434692383,-1.06091169026423,-75.481087706777
-19572.8171604889,1585398.1904264,2812.65063476563,-6.56174165428352,-68.5911026000977,-72.6214981079102,-0.707319368544257,-75.4824561995404
-9786.40858024471,1585398.1904264,2833.2236328125,-7.28077311865048,-67.4914084540473,-65.4831314086914,-0.353673159246461,-75.4832773596843
0,1585398.1904264,2833.79638671875,-6.27579661102129,-49.7569724188911,-61.0924415588379,0,-75.4835510904818
9786.40858024425,1585398.1904264,2861.1845703125,-4.90886433030984,-58.4168930053711,-49.5511207580566,0.353673159246461,-75.4832773596843
19572.8171604885,1585398.1904264,2869.11669921875,-3.95950303682425,-56.0522316826714,-43.1050605773926,0.707319368544257,-75.4824561995404
29359.2257407327,1585398.1904264,2892.27221679688,-2.06460261349524,-51.2595778571235,-45.6655082702637,1.06091169026423,-75.481087706777
39145.634320977,1585398.1904264,2907.94189453125,0.335333448446865,-50.9490852355957,-51.3831748962402,1.41442321140216,-75.4791720425447
48932.0429012212,1585398.1904264,2922.26220703125,-0.622333316319928,-47.7803967793783,-50.2978515625,1.76782705585607,-75.476709432327
58718.4514814654,1585398.1904264,2932.55346679688,-8.28834733561213,-38.0608041551379,-37.8556022644043,2.12109639666145,-75.4737001658125
68504.8600617099,1585398.19042641,2956.009765625,-14.1563983144681,-22.7339477539063,-23.2005653381348,2.47420446817045,-75.4701445967312
78291.268641954,1585398.1904264,2978.29125976563,-15.4670245909264,-21.7376172807482,-11.8706760406494,2.82712457816127,-75.4660431426558
88077.6772221983,1585398.1904264,2988.1552734375,-20.8303413597227,-2.98748622337988,-3.53205537796021,3.17983011986423,-75.4613962847654
97864.0858024424,1585398.1904264,2998.38403320313,-30.6561429245284,14.8028405507406,-3.09521913528442,3.53229458389089,-75.4562045675761
107650.494382687,1585398.1904264,3019.30102539063,-41.3732503349959,5.37767897711859,-4.09893703460693,3.88449157005307,-75.4504685986351
117436.902962931,1585398.1904264,3031.43701171875,-50.5346818936471,18.0655375586615,7.94681930541992,4.23639479905884,-75.4441890481805
127223.311543175,1585398.1904264,3052.82690429688,-52.2450242967514,32.5155061086019,28.9649829864502,4.58797812407248,-75.4373666487678
137009.72012342,1585398.1904264,3084.60180664063,-47.2955178529535,52.307540045844,50.9942817687988,4.9392155421262,-75.4300021948615
146796.128703664,1585398.1904264,3097.388671875,-39.1152156238503,75.8010152180989,75.3420639038086,5.29008120537127,-75.4220965423946
156582.537283908,1585398.1904264,3114.98071289063,-33.972151728369,84.7592264811198,92.6196136474609,5.64054943215682,-75.413650608295
166368.945864152,1585398.19042641,3117.5341796875,-34.5573287935934,94.2335374620225,94.4086990356445,5.99059471792479,-75.4046653699801
176155.354444397,1585398.19042641,3143.46606445313,-32.8784530381115,105.024392869737,91.6267547607422,6.34019174590991,-75.3951418648205
